Respondent,Gender,EdLevel,Age,Country,WorkLoc,CompTotal,ConvertedComp,WorkWeekHrs,CodeRevHrs
23329,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",27.0,Russian Federation,Home,253000.0,46380.0,40.0,13.0
23341,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",23.0,United States,Office,110000.0,110000.0,45.0,5.0
23346,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",32.0,United States,Office,140000.0,140000.0,40.0,2.0
23347,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",42.0,Portugal,Office,1300.0,17868.0,40.0,1.0
23352,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",46.0,United States,Home,133000.0,133000.0,40.0,5.0
23354,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",31.0,United States,Office,60000.0,60000.0,40.0,4.0
23356,Man,Some college/university study without earning a degree,31.5,United States,Office,80000.0,2000000.0,40.0,5.0
23361,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",27.0,United Kingdom,Home,38000.0,49722.0,35.0,10.0
23362,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",32.0,United States,Home,135000.0,135000.0,45.0,5.0
23364,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",26.0,France,Home,47000.0,53850.0,35.0,3.0
23365,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",39.0,Canada,Office,103000.0,78629.0,40.0,7.0
23373,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",32.0,Germany,Office,85000.0,97389.0,55.0,4.0
23376,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",29.0,India,Office,100000.0,16788.0,40.0,8.0
23377,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",25.0,Egypt,Office,14000.0,9516.0,60.0,5.0
23380,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",30.0,Canada,Office,140000.0,106874.0,45.0,5.0
23390,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",34.0,Turkey,Office,195000.0,37440.0,40.0,7.0
23393,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",31.0,United States,Office,69000.0,69000.0,40.0,6.0
23396,Man,Some college/university study without earning a degree,37.0,United States,Office,100000.0,100000.0,48.0,2.0
23400,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",29.0,United States,Office,196000.0,196000.0,40.0,3.0
23402,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",45.0,Bulgaria,Office,3500.0,24576.0,8.2,20.0
23403,Man,"Other doctoral degree (Ph.D, Ed.D., etc.)",50.0,Germany,Office,102000.0,116866.0,45.0,5.0
23405,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",28.0,United States,Home,105000.0,2000000.0,45.0,5.0
23407,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",28.0,France,Office,45000.0,51559.0,37.0,3.0
23409,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",40.0,United States,Home,140000.0,140000.0,35.0,2.0
23410,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",30.0,Russian Federation,Home,150000.0,27504.0,40.0,2.0
23419,Man,"Professional degree (JD, MD, etc.)",36.0,Brazil,Office,7000.0,22944.0,40.0,6.0
23427,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",41.0,United States,Home,150000.0,150000.0,40.0,3.0
23429,Man,"Other doctoral degree (Ph.D, Ed.D., etc.)",37.0,Canada,Other,150000.0,114508.0,45.0,10.0
23431,Man,Associate degree,28.0,Spain,Office,7000.0,96240.0,40.0,8.0
23433,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",40.0,New Zealand,Office,104000.0,1000000.0,40.0,1.0
23435,Man,Some college/university study without earning a degree,42.0,United States,Home,2955.0,147750.0,40.0,6.0
23438,Man,Some college/university study without earning a degree,33.0,Israel,Home,32000.0,105564.0,45.0,10.0
23440,Man,Some college/university study without earning a degree,22.0,Canada,Office,55000.0,41986.0,42.5,2.0
23448,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",22.0,Sweden,Office,32000.0,42420.0,40.0,5.0
23449,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",28.0,Iran,Office,27000000.0,7692.0,45.0,15.0
23452,Man,"Other doctoral degree (Ph.D, Ed.D., etc.)",29.0,Slovakia,Office,3000.0,41244.0,35.0,1.0
23453,Man,Associate degree,23.0,Germany,Office,1500.0,20628.0,20.0,2.0
23457,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",38.0,United Kingdom,Office,60000.0,78508.0,35.0,5.0
23459,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",30.0,Netherlands,Office,3300.0,45372.0,42.0,5.0
23460,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",32.0,Spain,Home,40000.0,45830.0,35.0,6.0
23462,Man,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",26.0,Turkey,Other,2000.0,4608.0,50.0,4.0
23472,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",38.0,Italy,Home,39000.0,44684.0,40.0,10.0
23477,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",37.0,Australia,Office,85000.0,61650.0,40.0,3.0
23482,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",40.0,Denmark,Office,55000.0,101280.0,35.0,1.0
23486,Man,Associate degree,33.0,United Kingdom,Office,47000.0,61498.0,40.0,10.0
23488,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",23.0,Kenya,Office,150000.0,17916.0,40.0,10.0
23494,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",31.0,Sweden,Home,1067001.0,1000000.0,44.0,2.0
23497,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",26.0,Australia,Home,61970.0,44947.0,40.0,3.0
23499,Man,"Other doctoral degree (Ph.D, Ed.D., etc.)",34.0,United Kingdom,Home,75000.0,98135.0,30.0,5.0
23507,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",31.0,Denmark,Office,550000.0,84400.0,35.0,5.0
23508,Man,Some college/university study without earning a degree,22.0,Guatemala,Home,10000.0,15432.0,42.5,2.0
23511,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",23.0,Bangladesh,Office,40000.0,5736.0,45.0,10.0
23513,Woman,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",28.0,India,Office,16000.0,2688.0,45.0,2.0
23515,Woman,"Other doctoral degree (Ph.D, Ed.D., etc.)",34.0,Canada,Home,80000.0,61071.0,40.0,1.0
23516,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",26.0,Ireland,Home,47000.0,646200.0,40.0,0.5
23518,Man,Some college/university study without earning a degree,28.0,Chile,Home,1800000.0,33036.0,45.0,10.0
23520,Man,Some college/university study without earning a degree,26.0,United States,Home,110000.0,110000.0,35.0,1.0
23522,Woman,"Bachelor’s degree (BA, BS, B.Eng., etc.)",31.0,Lithuania,Home,1000.0,13752.0,40.0,5.0
23523,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",25.0,Germany,Office,450.0,6192.0,10.0,2.0
23524,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",23.0,United States,Office,106000.0,106000.0,40.0,5.0
23525,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",27.0,United States,Other,52000.0,52000.0,43.0,12.0
23526,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",27.0,Poland,Office,9500.0,30456.0,40.0,4.0
23530,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",33.0,Israel,Home,40000.0,131952.0,45.0,1.0
23532,Man,Some college/university study without earning a degree,33.0,United Kingdom,Office,50000.0,65424.0,37.5,5.0
23533,Man,Some college/university study without earning a degree,37.0,Argentina,Home,126000.0,40692.0,35.0,2.0
23534,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",20.0,United States,Office,70000.0,70000.0,40.0,3.0
23536,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",30.0,United Kingdom,Home,38000.0,49722.0,38.0,3.0
23541,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",40.0,United States,Home,155000.0,155000.0,40.0,2.0
23543,Woman,Associate degree,31.0,United States,Office,122000.0,122000.0,40.0,5.0
23547,Woman,"Bachelor’s degree (BA, BS, B.Eng., etc.)",24.0,Ghana,Home,9000.0,21648.0,40.0,3.0
23548,Man,"Other doctoral degree (Ph.D, Ed.D., etc.)",35.0,Turkey,Home,8000.0,18432.0,45.0,10.0
23549,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",30.0,Spain,Office,40000.0,45830.0,40.0,10.0
23558,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",24.0,India,Office,300000.0,4198.0,55.0,8.0
23559,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",27.0,Canada,Office,80000.0,61071.0,80.0,8.0
23560,Woman,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",33.0,Iceland,Office,900000.0,90192.0,40.0,4.0
23565,Man,"Other doctoral degree (Ph.D, Ed.D., etc.)",45.0,France,Office,2600.0,35748.0,35.0,2.0
23566,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",23.0,United States,Office,135000.0,135000.0,45.0,4.0
23568,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",38.0,United States,Home,155000.0,155000.0,40.0,3.0
23569,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",26.0,India,Office,53000.0,8904.0,50.0,8.0
23570,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",26.0,Mexico,Office,35000.0,21984.0,40.0,6.0
23573,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",51.0,Germany,Home,111240.0,127453.0,40.0,4.0
23575,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",26.0,Malaysia,Office,3000.0,8784.0,40.0,10.0
23578,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",37.0,Brazil,Office,9000.0,29508.0,40.0,4.0
23585,Woman,"Bachelor’s degree (BA, BS, B.Eng., etc.)",23.0,Ukraine,Home,20000.0,8652.0,30.0,5.0
23589,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",48.0,Canada,Office,160000.0,122142.0,45.0,5.0
23592,Man,Some college/university study without earning a degree,37.0,United Kingdom,Home,46000.0,60190.0,37.5,2.0
23600,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",30.0,United States,Home,100000.0,100000.0,40.0,5.0
23614,Man,Some college/university study without earning a degree,45.0,Russian Federation,Home,70000.0,12828.0,35.0,5.0
23615,Man,Some college/university study without earning a degree,56.0,United Kingdom,Office,50000.0,65424.0,36.25,1.0
23617,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",25.0,United States,Office,153000.0,153000.0,45.0,8.0
23630,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",27.0,Brazil,Office,5000.0,16392.0,40.0,1.0
23650,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",29.0,Spain,Office,47795.0,657132.0,40.0,6.0
23651,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",25.0,United States,Office,130000.0,130000.0,45.0,2.0
23653,Other,"Bachelor’s degree (BA, BS, B.Eng., etc.)",26.0,United States,Office,105000.0,105000.0,40.0,5.0
23654,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",51.0,United States,Office,122000.0,122000.0,40.0,6.0
23661,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",31.0,India,Office,160000.0,26868.0,45.0,5.0
23662,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",25.0,Germany,Office,33048.0,37865.0,30.0,5.0
23663,Man,Some college/university study without earning a degree,24.0,Bulgaria,Office,2200.0,15444.0,32.0,1.0
23668,Man,Some college/university study without earning a degree,46.0,Austria,Home,77000.0,88223.0,40.0,5.0
23675,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",28.0,Brazil,Office,3200.0,10488.0,42.0,2.0
23683,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",35.0,India,Home,3000000.0,503736.0,48.0,1.0
23689,Woman,Some college/university study without earning a degree,25.0,United States,Home,150000.0,150000.0,40.0,5.0
23691,Man,"Other doctoral degree (Ph.D, Ed.D., etc.)",36.0,Switzerland,Office,115000.0,115533.0,42.0,1.0
23693,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",38.0,Netherlands,Office,4000.0,54996.0,40.0,6.0
23701,Man,Some college/university study without earning a degree,27.0,United States,Home,62500.0,2000000.0,50.0,2.0
23709,Man,Associate degree,35.0,United States,Office,10000.0,120000.0,45.0,4.0
23710,Man,Some college/university study without earning a degree,37.0,United States,Office,774.0,38700.0,42.0,0.0
23712,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",32.0,United States,Home,100000.0,100000.0,45.0,3.0
23713,Woman,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",29.0,Netherlands,Office,3100.0,42624.0,36.0,1.0
23716,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",30.0,United States,Office,86240.0,86240.0,40.0,2.0
23719,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",39.0,United States,Office,90000.0,1080000.0,45.0,2.0
23722,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",32.0,India,Office,1500000.0,20989.0,40.0,4.0
23723,Man,Some college/university study without earning a degree,28.0,India,Office,1100000.0,15392.0,45.0,1.0
23727,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",28.0,United States,Home,100000.0,1200000.0,45.0,2.0
23728,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",27.0,United Kingdom,Office,85000.0,1000000.0,35.0,3.0
23732,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",26.0,Germany,Office,40000.0,45830.0,40.0,1.0
23734,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",27.0,Dominican Republic,Home,3000.0,36000.0,40.0,10.0
23737,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",29.0,Germany,Home,87500.0,100253.0,45.0,4.0
23740,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",29.0,United States,Office,110000.0,110000.0,44.0,4.0
23750,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",27.0,France,Home,42000.0,48121.0,40.0,5.0
